t,y,x,u,u_pred,psi_x_pred,psi_xx_pred,psi_y_pred,psi_yy_pred,w_pred,u_in_ns_pred,v_pred,w_t_pred,w_x_pred,w_xx_pred,w_y_pred,w_yy_pred,v,u_true,v_true
1,-1.83673,2.48485,1.06925,-1.5012743,-0.07319939,0.07569364,1.083,0.19502632,-0.27071995,1.083,0.066928394,-0.17449005,0.16332723,-0.004518558,0.6058739,0.99307525,0.08803,0.99958,0.06637
1,-1.83673,2.55556,1.14532,-1.5057882,-0.067438245,0.08712218,1.0737717,0.17206083,-0.25918302,1.0737717,0.06060085,-0.17547579,0.16298364,-0.005111495,0.59984016,0.88590163,0.10712,0.99249,0.05962
1,-1.83673,2.62626,0.96874,-1.5098248,-0.06089916,0.09771491,1.0651662,0.14995793,-0.24767283,1.0651662,0.05346226,-0.17624217,0.16261354,-0.00531662,0.5927259,0.7806925,0.04674,0.98614,0.05215
1,-1.83673,2.69697,0.59962,-1.5133307,-0.053643573,0.107316345,1.0572762,0.12887174,-0.23618808,1.0572762,0.04555741,-0.17680392,0.16223545,-0.005363576,0.5845353,0.6779215,-0.0744,0.98056,0.044
1,-1.83673,2.76768,1.23025,-1.5162513,-0.04574967,0.11577026,1.050195,0.108959064,-0.22472933,1.050195,0.036944974,-0.17716184,0.1618545,-0.005426296,0.5753367,0.57820153,0.1143,0.9758,0.03521
1,-1.83673,2.83838,0.91579,-1.5185404,-0.037303265,0.122931674,1.0440135,0.09036854,-0.21330021,1.0440135,0.027696248,-0.17730588,0.16146536,-0.005610414,0.56526035,0.48223895,0.00843,0.97197,0.0259
1,-1.83673,2.90909,1.24777,-1.5201548,-0.028399343,0.12866856,1.0388149,0.07322887,-0.20189744,1.0388149,0.017892215,-0.1772191,0.16105731,-0.005951418,0.55449843,0.3907896,0.10273,0.96911,0.01612
1,-1.83673,2.9798,1.15523,-1.5210594,-0.01914336,0.13285989,1.034679,0.057664376,-0.19052427,1.034679,0.007630522,-0.17688207,0.16062076,-0.00641274,0.54330975,0.30473173,0.06435,0.96729,0.00594
1,-1.83673,3.05051,0.91234,-1.5212255,-0.009649228,0.13540177,1.0316789,0.043781247,-0.17918302,1.0316789,-0.00297882,-0.1762765,0.16014999,-0.006895426,0.532013,0.22499052,-0.02136,0.96656,-0.00451
1,-1.83673,3.12121,0.92679,-1.5206333,-3.73E-05,0.13620886,1.0298771,0.031669144,-0.167878,1.0298771,-0.01381045,-0.17538974,0.15964854,-0.007249984,0.520982,0.15253158,-0.02766,0.96697,-0.01517
1,-1.83673,3.19192,0.7459,-1.5192704,0.009569781,0.13521582,1.0293268,0.02139178,-0.1566076,1.0293268,-0.024731332,-0.17421785,0.15913203,-0.007294727,0.5106315,0.08828844,-0.09511,0.96857,-0.0259
1,-1.83673,3.26263,0.86619,-1.5171365,0.01904156,0.13237867,1.0300668,0.01299466,-0.14537333,1.0300668,-0.03559109,-0.17276745,0.15862884,-0.006839198,0.5014138,0.0331783,-0.06927,0.97134,-0.03659
1,-1.83673,3.33333,1.07445,-1.514243,0.028245347,0.12767693,1.0321239,0.006497666,-0.1341746,1.0321239,-0.04622927,-0.17105764,0.15818085,-0.005710875,0.49379873,-0.011979048,-0.01635,0.97544,-0.04712
1,-1.83673,3.40404,1.06434,-1.5106089,0.03705244,0.12111276,1.0355086,0.001889829,-0.12300259,1.0355086,-0.056481402,-0.16911751,0.1578402,-0.003781003,0.48825428,-0.04652817,-0.03137,0.98075,-0.05735
1,-1.83673,3.47475,0.91332,-1.5062686,0.04533031,0.11271412,1.0402136,-0.000865141,-0.11184898,1.0402136,-0.06617257,-0.16698635,0.15766646,-0.000995577,0.48523274,-0.069987446,-0.09019,0.98733,-0.06718
1,-1.83673,3.54545,1.27339,-1.5012687,0.052949477,0.10253555,1.0462124,-0.001833889,-0.10070167,1.0462124,-0.07512447,-0.16470775,0.15771867,0.002603586,0.4851469,-0.08212198,0.0101,0.99516,-0.07638
1,-1.83673,3.61616,1.00349,-1.4956661,0.059789307,0.09065204,1.0534626,-0.001112477,-0.089539565,1.0534626,-0.08316467,-0.16232513,0.15805012,0.006857539,0.48834956,-0.08298227,-0.08502,1.00421,-0.0848
1,-1.83673,3.68687,0.8363,-1.4895327,0.06573173,0.0771679,1.0618985,0.001174872,-0.07834277,1.0618985,-0.09012095,-0.15987544,0.1586974,0.011478853,0.49511385,-0.07292159,-0.1476,1.01444,-0.09223
1,-1.83673,3.75758,1.02827,-1.4829507,0.07066735,0.062210802,1.0714357,0.004877906,-0.06708871,1.0714357,-0.09583361,-0.15738194,0.15967248,0.016051736,0.5056134,-0.052619852,-0.09786,1.02571,-0.09866
1,-1.83673,3.82828,1.19018,-1.4760134,0.07449784,0.04593465,1.0819683,0.009821761,-0.055756412,1.0819683,-0.10015503,-0.15484771,0.16095348,0.020041894,0.51990503,-0.023083866,-0.05653,1.03797,-0.10384
1,-1.83673,3.89899,1.0855,-1.4688232,0.07713604,0.028508982,1.0933769,0.015813667,-0.044322647,1.0933769,-0.10296132,-0.15224813,0.16247806,0.022823336,0.5379249,0.014387653,-0.09687,1.05107,-0.10757
1,-1.83673,3.9697,1.06039,-1.4614917,0.07850731,0.010131419,1.1055189,0.022643976,-0.032775395,1.1055189,-0.10414921,-0.14952844,0.16413657,0.023711296,0.55946755,0.058217727,-0.11109,1.06484,-0.1097
1,-1.83673,4.0404,1.06986,-1.4541359,0.078551486,-0.008979583,1.1182368,0.030092057,-0.021112474,1.1182368,-0.10364591,-0.1465997,0.16577008,0.0220114,0.5841899,0.106610015,-0.11307,1.07918,-0.11017
1,-1.83673,4.11111,0.95157,-1.4468758,0.07722536,-0.028597228,1.1313657,0.03793622,-0.009338994,1.1313657,-0.10141015,-0.1433386,0.1671728,0.017072303,0.6116259,0.15764408,-0.15294,1.09364,-0.10878
1,-1.83673,4.18182,1.22031,-1.4398348,0.07450143,-0.04847121,1.1447245,0.045953237,0.002517972,1.1447245,-0.0974357,-0.13959265,0.16809519,0.008345534,0.6411765,0.20931043,-0.0707,1.10822,-0.10554
1,-1.83673,4.25253,1.08459,-1.4331369,0.070370406,-0.06834215,1.1581264,0.053927336,0.014414813,1.1581264,-0.091752365,-0.13518533,0.16825438,-0.0045597,0.67213935,0.25962147,-0.1122,1.12262,-0.10038
1,-1.83673,4.32323,1.47009,-1.426899,0.06484375,-0.08794045,1.1713783,0.061654795,0.026285652,1.1713783,-0.084427215,-0.12992728,0.1673475,-0.02182501,0.7037224,0.30668604,0.01038,1.13654,-0.09329
1,-1.83673,4.39394,1.27116,-1.4212343,0.057947274,-0.10700046,1.1842943,0.06895324,0.038047224,1.1842943,-0.075559385,-0.123624004,0.16506617,-0.04339521,0.7350892,0.3488158,-0.0466,1.14971,-0.08435
1,-1.83673,4.46465,1.2394,-1.4162468,0.04973074,-0.12525001,1.1966858,0.075660005,0.049590006,1.1966858,-0.065283164,-0.11609507,0.16111656,-0.068943515,0.76536167,0.38455603,-0.04952,1.1617,-0.07367
1,-1.83673,4.53535,1.07487,-1.4120317,0.040261373,-0.14242189,1.2083703,0.0816368,0.060785085,1.2083703,-0.05376081,-0.10718596,0.15523739,-0.09787423,0.7936651,0.41276452,-0.09186,1.1724,-0.06154
1,-1.83673,4.60606,1.13735,-1.40867,0.029621799,-0.1582687,1.2191814,0.08677725,0.07149146,1.2191814,-0.041173607,-0.096777454,0.14721562,-0.1293558,0.81917304,0.43266058,-0.06165,1.18176,-0.04785
1,-1.83673,4.67677,1.33777,-1.4062294,0.017915562,-0.17255205,1.2289637,0.09100154,0.08155051,1.2289637,-0.027723273,-0.08480544,0.13690843,-0.16233417,0.8411148,0.44381744,0.01295,1.18921,-0.03323
1,-1.83673,4.74747,0.96241,-1.4047649,0.005263419,-0.18505588,1.2375754,0.09425951,0.090796374,1.2375754,-0.013623888,-0.07126773,0.12425363,-0.19559674,0.8588128,0.44617704,-0.09015,1.19497,-0.01786
1,-1.83673,4.81818,1.20368,-1.4043131,-0.008206643,-0.19559725,1.2448995,0.09653136,0.099065885,1.2448995,0.000914049,-0.056222964,0.109272435,-0.22785763,0.8717185,0.4400262,-0.00005,1.19868,-0.0016
1,-1.83673,4.88889,1.1985,-1.4048985,-0.022348065,-0.2040191,1.2508346,0.09782134,0.10619776,1.2508346,0.015674748,-0.039804693,0.09208456,-0.2578019,0.87940866,0.42595106,0.01391,1.20056,0.01455
1,-1.83673,4.9596,1.17497,-1.4065301,-0.037006177,-0.21020143,1.2553041,0.09816,0.11204143,1.2553041,0.030453686,-0.022211358,0.0728983,-0.2841781,0.8816115,0.40479264,0.02271,1.20049,0.03064
1,-1.83673,5.0303,1.28697,-1.4092013,-0.05201772,-0.21406296,1.2582521,0.097596936,0.11646602,1.2582521,0.045055855,-0.003705143,0.05200963,-0.3058672,0.8782074,0.3775839,0.07401,1.19849,0.04651
1,-1.83673,5.10101,1.27732,-1.412894,-0.06722131,-0.21556295,1.259648,0.09619884,0.11936411,1.259648,0.05931011,0.015408927,0.029777959,-0.3219494,0.8692245,0.34547123,0.08738,1.19483,0.06174
1,-1.83673,5.17172,1.65039,-1.4175773,-0.082446605,-0.21470077,1.259482,0.09404514,0.12065563,1.259482,0.07305776,0.03478034,0.006628245,-0.3317388,0.85483485,0.30966842,0.21945,1.18962,0.07623
1,-1.83673,5.24242,1.24342,-1.4232094,-0.0975273,-0.21151616,1.2577645,0.09122505,0.12029111,1.2577645,0.08616202,0.054034486,-0.016974939,-0.33482036,0.83534104,0.2713921,0.10862,1.18298,0.08983
1,-1.83673,5.31313,0.89082,-1.4297433,-0.11230457,-0.20608638,1.2545271,0.087830745,0.11825564,1.2545271,0.098513156,0.072797276,-0.04055756,-0.33106452,0.811148,0.23178414,0.01399,1.17515,0.10237
1,-1.83673,5.38384,0.8756,-1.4371212,-0.12662198,-0.198525,1.2498188,0.083957896,0.1145671,1.2498188,0.11001639,0.090694875,-0.063636355,-0.32061663,0.7827578,0.19190316,0.02344,1.16633,0.11381
1,-1.83673,5.45455,1.40411,-1.44528,-0.14033322,-0.18897799,1.2437066,0.0796994,0.10927859,1.2437066,0.120600335,0.1073788,-0.085750684,-0.30387908,0.75073993,0.15267374,0.20106,1.15664,0.12414
1,-1.83673,5.52525,1.35326,-1.4541525,-0.15330271,-0.1776194,1.23627,0.07514515,0.10247425,1.23627,0.13021147,0.12253458,-0.10647424,-0.28147793,0.7157108,0.11487127,0.19758,1.14632,0.13326
1,-1.83673,5.59596,0.96304,-1.4636694,-0.16541213,-0.16464084,1.2275974,0.07037718,0.094263665,1.2275974,0.13881558,0.13590047,-0.12543966,-0.25420666,0.6782949,0.07909705,0.08765,1.13547,0.14124
1,-1.83673,5.66667,1.43681,-1.4737592,-0.17655283,-0.15025553,1.2177911,0.0654718,0.08478373,1.2177911,0.14639121,0.14726174,-0.14233132,-0.22299507,0.63913345,0.0458077,0.24526,1.12428,0.14812
1,-1.83673,5.73737,1.22623,-1.4843464,-0.18663193,-0.1346884,1.2069584,0.060496964,0.07419144,1.2069584,0.15292981,0.15646432,-0.15690444,-0.18885069,0.5988496,0.015304498,0.18916,1.11283,0.15391
1,-1.83673,5.80808,0.95422,-1.4953606,-0.19557633,-0.11816319,1.1952076,0.055509146,0.06265405,1.1952076,0.15843652,0.16341783,-0.16899125,-0.15279207,0.55801815,-0.01225908,0.11301,1.10124,0.15871
1,-1.83673,5.87879,1.14395,-1.5067284,-0.20332563,-0.10091165,1.1826541,0.050557856,0.05035379,1.1826541,0.162923,0.1680882,-0.17849112,-0.115831695,0.51718587,-0.036837265,0.17942,1.08967,0.16255
1,-1.83673,5.94949,0.93374,-1.5183754,-0.20983484,-0.08316036,1.1694142,0.045684606,0.037475757,1.1694142,0.16640966,0.1704978,-0.1853729,-0.07892419,0.47684422,-0.05848361,0.12061,1.07804,0.16546
1,-1.83673,6.0202,1.18156,-1.5302368,-0.2150781,-0.06512039,1.1555952,0.040919296,0.024201095,1.1555952,0.16892447,0.17072125,-0.18967275,-0.0429174,0.4374072,-0.07733777,0.20327,1.06651,0.16751
1,-1.83673,6.09091,1.2644,-1.5422434,-0.219042,-0.04699859,1.1413116,0.03628756,0.010711029,1.1413116,0.17050025,0.16887759,-0.19148132,-0.008562679,0.39924276,-0.09358758,0.23383,1.05509,0.16878
1,-1.83673,6.16162,0.88316,-1.5543281,-0.22172727,-0.028983673,1.1266668,0.031806596,-0.002822923,1.1266668,0.17117448,0.16512041,-0.19093724,0.023521245,0.36264753,-0.107461415,0.11937,1.04381,0.1693
1,-1.83673,6.23232,1.05702,-1.5664281,-0.2231475,-0.011250392,1.1117654,0.027488658,-0.016238267,1.1117654,0.17098892,0.15963513,-0.18822035,0.05284506,0.3278616,-0.11920734,0.17665,1.03274,0.16911
1,-1.83673,6.30303,0.83059,-1.5784883,-0.2233284,0.006053391,1.0966982,0.023339173,-0.029392563,1.0966982,0.1699885,0.15262394,-0.18353784,0.079065405,0.29504865,-0.12908646,0.10884,1.02184,0.16828
1,-1.83673,6.37374,0.90842,-1.5904502,-0.22230454,0.022791697,1.0815551,0.01936151,-0.04215321,1.0815551,0.16821992,0.14430307,-0.17711756,0.10195225,0.26433274,-0.1373509,0.13493,1.01117,0.16687
1,-1.83673,6.44444,0.88665,-1.6022594,-0.22012126,0.038848624,1.066421,0.015555037,-0.054403663,1.066421,0.16573249,0.1348968,-0.16920193,0.121395126,0.23578763,-0.144242,0.12943,1.0007,0.16487
1,-1.83673,6.51515,1.08704,-1.6138709,-0.21682927,0.054134797,1.0513661,0.011915768,-0.06605057,1.0513661,0.16257729,0.124622785,-0.16003214,0.137393,0.20942943,-0.1499862,0.19234,0.99046,0.16232
1,-1.83673,6.58586,1.22437,-1.6252365,-0.21248573,0.06857278,1.0364604,0.00843862,-0.0770114,1.0364604,0.15880501,0.11369719,-0.14985107,0.15002553,0.1852502,-0.15478548,0.23507,0.98046,0.15926
1,-1.83673,6.65657,0.9105,-1.6363158,-0.20715278,0.082106434,1.0217644,0.005117623,-0.08722406,1.0217644,0.15446752,0.10232345,-0.13889132,0.15944616,0.16320519,-0.15881889,0.13697,0.97067,0.15567
1,-1.83673,6.72727,0.66521,-1.6470678,-0.20089747,0.09469359,1.0073334,0.001945537,-0.096639134,1.0073334,0.14961734,0.09069308,-0.12737484,0.16586314,0.14322698,-0.16224168,0.05961,0.96112,0.15158
1,-1.83673,6.79798,0.70046,-1.6574614,-0.19378522,0.106313564,0.99321187,-0.001086043,-0.10522752,0.99321187,0.14430329,0.078975216,-0.11550182,0.16952725,0.12521964,-0.16518673,0.06889,0.95182,0.14702
1,-1.83673,6.86869,1.06203,-1.6674654,-0.18588586,0.11695377,0.9794404,-0.003984327,-0.11296944,0.9794404,0.13857554,0.06732569,-0.103458636,0.17071296,0.10908039,-0.16776314,0.17906,0.94275,0.14199
1,-1.83673,6.93939,0.67746,-1.6770496,-0.17726992,0.12661433,0.96605754,-0.006756642,-0.11985769,0.96605754,0.13248278,0.055882093,-0.09141257,0.16971096,0.09469483,-0.17006058,0.05678,0.93392,0.13649
1,-1.83673,7.0101,1.01001,-1.6861923,-0.16800386,0.13530996,0.9530888,-0.009410598,-0.12589936,0.9530888,0.1260692,0.04475713,-0.07950443,0.16681443,0.081936195,-0.17215112,0.15683,0.92537,0.13053
1,-1.83673,7.08081,0.64819,-1.6948717,-0.1581563,0.14306043,0.94055855,-0.011952921,-0.13110751,0.94055855,0.11937933,0.034049522,-0.06785947,0.16231214,0.07068063,-0.17409,0.0405,0.91709,0.12408
1,-1.83673,7.15152,1.15722,-1.703069,-0.14779405,0.14989424,0.9284878,-0.014389504,-0.13550474,0.9284878,0.11245467,0.023838675,-0.05658162,0.15648222,0.06080129,-0.17591946,0.19428,0.90905,0.11714
1,-1.83673,7.22222,0.95862,-1.7107689,-0.13698095,0.15584493,0.9168923,-0.016725542,-0.13911939,0.9168923,0.105334915,0.014187822,-0.045756593,0.14958596,0.052173734,-0.17767078,0.12753,0.90134,0.10972
1,-1.83673,7.29293,1.0902,-1.7179608,-0.12577546,0.16095352,0.9057794,-0.018966433,-0.14198709,0.9057794,0.09805447,0.005140793,-0.03544815,0.14186193,0.044674687,-0.17936571,0.16281,0.89394,0.10181
1,-1.83673,7.36364,0.48689,-1.7246332,-0.11423788,0.16526182,0.8951594,-0.021115918,-0.1441459,0.8951594,0.09064816,-0.003268079,-0.025708776,0.13352993,0.038188916,-0.18101843,-0.03091,0.88688,0.09341
1,-1.83673,7.43434,0.7895,-1.730778,-0.102423705,0.16881442,0.8850381,-0.023177402,-0.14563702,0.8850381,0.083148174,-0.011017979,-0.016575376,0.1247853,0.032606486,-0.18263742,0.05638,0.88017,0.08457
1,-1.83673,7.50505,0.74047,-1.7363901,-0.0903821,0.17165874,0.8754139,-0.025154362,-0.14650437,0.8754139,0.07558067,-0.01810187,-0.008068536,0.11579674,0.02782214,-0.18422703,0.03377,0.87384,0.07523
1,-1.83673,7.57576,0.82915,-1.7414649,-0.07816344,0.17384188,0.8662885,-0.02704879,-0.14679308,0.8662885,0.067973025,-0.024518585,-0.000201627,0.10671326,0.023740295,-0.18578775,0.05335,0.86792,0.0654
1,-1.83673,7.64646,0.99054,-1.7460012,-0.0658137,0.17541079,0.85765934,-0.028862625,-0.14654817,0.85765934,0.060350083,-0.030275742,0.007022563,0.09766097,0.020271817,-0.18731754,0.09498,0.86247,0.05518
1,-1.83673,7.71717,0.97769,-1.749999,-0.053372033,0.17641282,0.84952027,-0.030597728,-0.14581509,0.84952027,0.052731145,-0.03538932,0.01361175,0.088742144,0.01733365,-0.18881416,0.08193,0.85743,0.04455
1,-1.83673,7.78788,0.63763,-1.753459,-0.040877927,0.17689289,0.8418657,-0.032255005,-0.14463788,0.8418657,0.04513629,-0.039878484,0.019577632,0.08004295,0.014851793,-0.19027299,-0.03336,0.85285,0.03353
1,-1.83673,7.85859,0.68958,-1.7563837,-0.028366946,0.17689566,0.8346889,-0.033835065,-0.1430606,0.8346889,0.037583206,-0.04376705,0.024938308,0.07163119,0.012758343,-0.19168943,-0.02723,0.84868,0.02222
1,-1.83673,7.92929,0.99316,-1.7587756,-0.015873456,0.17646356,0.8279826,-0.035338085,-0.14112547,0.8279826,0.030088924,-0.047081407,0.02971515,0.06356074,0.010992402,-0.19305867,0.05676,0.84498,0.0107
1,-1.7551,1.07071,0.98848,-1.3094355,-0.018196054,-0.14407742,1.3051758,0.5273999,-0.38332248,1.3051758,0.023757754,0.01672426,0.007532865,0.24961275,0.99761677,3.3319855,-0.02807,1.16581,0.02705
1,-1.7551,1.14141,1.15729,-1.3114585,-0.028223203,-0.13942006,1.3011738,0.52158946,-0.3821694,1.3011738,0.0333992,-0.004490881,0.025011543,0.2442369,0.9766106,3.2718465,0.03493,1.16186,0.03635
1,-1.7551,1.21212,1.16358,-1.3141474,-0.037889,-0.13381347,1.2960433,0.5136104,-0.37979695,1.2960433,0.042560663,-0.025080403,0.041988593,0.23538892,0.9557299,3.198858,0.04735,1.15707,0.04532
1,-1.7551,1.28283,1.1216,-1.3174652,-0.047125116,-0.12727264,1.2898407,0.5035217,-0.37624905,1.2898407,0.051188625,-0.044805624,0.058225535,0.22336933,0.93525815,3.1142395,0.04465,1.1515,0.05394
1,-1.7551,1.35354,0.96815,-1.321373,-0.0558663,-0.11981428,1.282627,0.4913998,-0.37158552,1.282627,0.05923262,-0.063462935,0.07351202,0.20857377,0.9154228,3.0192358,0.00705,1.14513,0.06206
1,-1.7551,1.42424,1.27309,-1.3258263,-0.0640469,-0.11145917,1.2744708,0.47733968,-0.36588052,1.2744708,0.06664232,-0.08088114,0.08766573,0.19147874,0.89639914,2.9151042,0.11162,1.13803,0.06964
1,-1.7551,1.49495,0.99389,-1.3307806,-0.07160677,-0.10222852,1.2654419,0.46144685,-0.35921833,1.2654419,0.07337206,-0.09693458,0.10054703,0.17261232,0.87829745,2.8030307,0.03423,1.13021,0.0766
1,-1.7551,1.56566,0.92518,-1.3361857,-0.07848415,-0.09215252,1.2556176,0.44384602,-0.3516935,1.2556176,0.079375416,-0.11152807,0.11204845,0.15254647,0.8611827,2.684203,0.02173,1.12173,0.08282
1,-1.7551,1.63636,1.07989,-1.3419867,-0.08461944,-0.08126862,1.2450792,0.42467642,-0.3434078,1.2450792,0.08460835,-0.12460538,0.1221043,0.13186634,0.84506524,2.559747,0.07803,1.11263,0.0882
1,-1.7551,1.70707,0.97794,-1.3481303,-0.089958206,-0.06961782,1.2339079,0.40407917,-0.33446133,1.2339079,0.089032106,-0.1361533,0.13069426,0.11113556,0.8298999,2.4306602,0.05379,1.10305,0.09268
1,-1.7551,1.77778,1.153,-1.3545576,-0.09444791,-0.057255838,1.222193,0.382215,-0.32495916,1.222193,0.09260763,-0.14618698,0.13783261,0.090892166,0.81560606,2.2979145,0.11484,1.09307,0.09621
1,-1.7551,1.84848,1.1616,-1.3612052,-0.09803974,-0.044249713,1.2100264,0.35925353,-0.3150038,1.2100264,0.09530015,-0.15475339,0.14357035,0.0716176,0.8020628,2.1623967,0.12338,1.08273,0.09887
1,-1.7551,1.91919,1.11653,-1.3680122,-0.100691654,-0.030673468,1.1974989,0.33536172,-0.30468825,1.1974989,0.097078875,-0.16192967,0.14799212,0.053711977,0.78911346,2.0248535,0.11421,1.07214,0.10042
1,-1.7551,1.9899,0.70067,-1.3749119,-0.102366365,-0.016619897,1.1847084,0.31072295,-0.29410306,1.1847084,0.097916014,-0.16781138,0.15120625,0.03749813,0.77658254,1.8860098,-0.01117,1.06145,0.10097
1,-1.7551,2.06061,1.12785,-1.3818368,-0.1030334,-0.002192837,1.1717544,0.28552273,-0.2833299,1.1717544,0.09778808,-0.1725111,0.1533405,0.023204012,0.7642758,1.7464999,0.12441,1.05073,0.10044
1,-1.7551,2.13131,0.81843,-1.3887172,-0.10267044,0.012487755,1.1587404,0.2599534,-0.27244118,1.1587404,0.09667666,-0.1761525,0.1545361,0.01096572,0.75199336,1.6069143,0.03001,1.04008,0.09891
1,-1.7551,2.20202,1.27119,-1.3954843,-0.10126428,0.02729539,1.1457675,0.23420022,-0.26149562,1.1457675,0.09456803,-0.17886621,0.1549407,0.000827613,0.73953116,1.4677435,0.17126,1.02966,0.09619
1,-1.7551,2.27273,1.03079,-1.4020674,-0.098810844,0.042085323,1.1329428,0.20845962,-0.25054494,1.1329428,0.09145435,-0.18078233,0.15470195,-0.007238857,0.7266997,1.3295013,0.096,1.01951,0.09249
1,-1.7551,2.34343,0.84409,-1.4083937,-0.09531725,0.056701645,1.1203771,0.18292922,-0.23963086,1.1203771,0.08733571,-0.18202795,0.15396385,-0.013325611,0.71332943,1.1926895,0.03628,1.00976,0.08778
1,-1.7551,2.41414,0.77484,-1.4143945,-0.09080035,0.07098653,1.1081742,0.15779507,-0.22878161,1.1081742,0.08221717,-0.18272303,0.15286098,-0.017571686,0.69927174,1.0577581,0.01194,1.00052,0.08209
1,-1.7551,2.48485,0.63921,-1.4199975,-0.08529009,0.08476798,1.096449,0.13325086,-0.21801884,1.096449,0.07611471,-0.18297823,0.15151827,-0.020140769,0.68442345,0.92523915,-0.03415,0.99184,0.07545
1,-1.7551,2.55556,1.01968,-1.4251356,-0.07882847,0.09787216,1.0853095,0.109484784,-0.20735694,1.0853095,0.06905282,-0.1828925,0.15004821,-0.021205405,0.6687229,0.7956868,0.07905,0.98382,0.0679
1,-1.7551,2.62626,1.06611,-1.4297402,-0.07147045,0.11012045,1.0748675,0.08668061,-0.19680107,1.0748675,0.06106805,-0.18255298,0.14855129,-0.020931274,0.6521673,0.66972965,0.08737,0.97659,0.05954
1,-1.7551,2.69697,0.87712,-1.4337502,-0.063280456,0.12134045,1.0652286,0.065008044,-0.1863485,1.0652286,0.05220505,-0.18203458,0.14711624,-0.019463055,0.63480645,0.5480149,0.02148,0.97019,0.05041
1,-1.7551,2.76768,1.31413,-1.4371042,-0.054338504,0.1313574,1.0565002,0.04463521,-0.17599261,1.0565002,0.0425247,-0.18140183,0.14582418,-0.01691741,0.6167651,0.43131667,0.14917,0.96474,0.04057
1,-1.7551,2.83838,0.88421,-1.4397466,-0.044737417,0.1400028,1.0487843,0.025719684,-0.16572249,1.0487843,0.032101426,-0.1807086,0.14474764,-0.013380534,0.5982373,0.32048416,0.00646,0.96027,0.0301
1,-1.7551,2.90909,0.9657,-1.441628,-0.034576688,0.14712076,1.0421753,0.008396302,-0.15551706,1.0421753,0.021021122,-0.18000084,0.14395416,-0.008906718,0.57948124,0.21638878,0.02183,0.95687,0.01909
1,-1.7551,2.9798,0.71676,-1.4427061,-0.023971226,0.15256298,1.0367643,-0.007206906,-0.14535607,1.0367643,0.00938858,-0.17931852,0.14350922,-0.003529461,0.5608317,0.120001465,-0.06629,0.95462,0.00764
1,-1.7551,3.05051,0.84279,-1.4429457,-0.013044151,0.1561971,1.0326324,-0.020984564,-0.13521254,1.0326324,-0.00267629,-0.17869663,0.14347576,0.002730309,0.5426848,0.032305475,-0.03861,0.95358,-0.00417
1,-1.7551,3.12121,1.08266,-1.4423212,-0.001928637,0.15790737,1.029849,-0.03285113,-0.12505624,1.029849,-0.015036435,-0.17816623,0.14391546,0.009846986,0.5254954,-0.045711264,0.02381,0.9538,-0.01625
1,-1.7551,3.19192,0.97528,-1.440816,0.009238182,0.15759851,1.0284723,-0.042749524,-0.114848986,1.0284723,-0.027543413,-0.17775477,0.14488743,0.017776797,0.5097535,-0.11313968,-0.02223,0.95528,-0.02845
1,-1.7551,3.26263,0.81212,-1.4384258,0.020309329,0.155197,1.0285454,-0.05064444,-0.10455255,1.0285454,-0.040028937,-0.17748637,0.14644653,0.02643385,0.4959836,-0.16913202,-0.08607,0.95823,-0.04065
1,-1.7551,3.33333,1.00806,-1.4351604,0.031133814,0.15065506,1.0300943,-0.056530274,-0.09412479,1.0300943,-0.05231112,-0.17737973,0.14863898,0.035672106,0.48471808,-0.21299328,-0.03856,0.96252,-0.05272
